ts_code,symbol,name,area,industry,list_date
002688.SZ,2688,金河生物,内蒙,农业综合,20120713
300291.SZ,300291,百纳千成,北京,影视音像,20120209
002652.SZ,2652,扬子新材,江苏,其他建材,20120119
300292.SZ,300292,吴通控股,江苏,互联网,20120229
002666.SZ,2666,德联集团,广东,化工原料,20120327
601929.SH,601929,吉视传媒,吉林,影视音像,20120223
300358.SZ,300358,楚天科技,湖南,医疗保健,20140121
300310.SZ,300310,宜通世纪,广东,通信设备,20120425
300307.SZ,300307,慈星股份,浙江,纺织机械,20120329
002654.SZ,2654,万润科技,深圳,互联网,20120217
002653.SZ,2653,海思科,西藏,化学制药,20120117
601339.SH,601339,百隆东方,浙江,纺织,20120612
300296.SZ,300296,利亚德,北京,元器件,20120315
300304.SZ,300304,云意电气,江苏,汽车配件,20120321
300306.SZ,300306,远方信息,浙江,电器仪表,20120329
002672.SZ,2672,东江环保,深圳,环境保护,20120426
002663.SZ,2663,普邦股份,广东,建筑工程,20120316
601388.SH,601388,怡球资源,江苏,铝,20120423
601515.SH,601515,衢州东峰,浙江,广告包装,20120216
601231.SH,601231,环旭电子,上海,元器件,20120220
002657.SZ,2657,中科金财,北京,软件服务,20120228
300300.SZ,300300,海峡创新,福建,软件服务,20120319
002660.SZ,2660,茂硕电源,深圳,电气设备,20120316
002669.SZ,2669,康达新材,上海,化工原料,20120416
002658.SZ,2658,雪迪龙,北京,环境保护,20120309
002674.SZ,2674,兴业科技,福建,纺织,20120507
002661.SZ,2661,克明食品,湖南,食品,20120316
002659.SZ,2659,凯文教育,北京,文教休闲,20120309
300320.SZ,300320,海达股份,江苏,橡胶,20120601
300314.SZ,300314,戴维医疗,浙江,医疗保健,20120508
002670.SZ,2670,国盛证券,江西,证券,20120416
603123.SH,603123,翠微股份,北京,多元金融,20120503
300327.SZ,300327,中颖电子,上海,半导体,20120613
601965.SH,601965,中国汽研,重庆,汽车服务,20120611
603333.SH,603333,尚纬股份,四川,电气设备,20120507
002675.SZ,2675,东诚药业,山东,化学制药,20120525
002799.SZ,2799,环球印务,陕西,广告包装,20160608
002677.SZ,2677,浙江美大,浙江,家用电器,20120525
002676.SZ,2676,顺威股份,广东,家用电器,20120525
603861.SH,603861,白云电器,广东,电气设备,20160322
300302.SZ,300302,同有科技,北京,IT设备,20120321
300308.SZ,300308,中际旭创,山东,通信设备,20120410
601038.SH,601038,一拖股份,河南,农用机械,20120808
300317.SZ,300317,珈伟新能,深圳,电气设备,20120511
300315.SZ,300315,掌趣科技,北京,互联网,20120511
300299.SZ,300299,富春股份,福建,互联网,20120319
603000.SH,603000,人民网,北京,互联网,20120427
603128.SH,603128,华贸物流,上海,仓储物流,20120529
002671.SZ,2671,龙泉股份,山东,水泥,20120426
002696.SZ,2696,百洋股份,广西,饲料,20120905
002685.SZ,2685,华东重机,江苏,机床制造,20120612
002682.SZ,2682,龙洲股份,福建,仓储物流,20120612
603077.SH,603077,和邦生物,四川,化工原料,20120731
603168.SH,603168,莎普爱思,浙江,化学制药,20140702
002692.SZ,2692,远程股份,江苏,电气设备,20120808
300316.SZ,300316,晶盛机电,浙江,专用机械,20120511
300319.SZ,300319,麦捷科技,深圳,元器件,20120523
603366.SH,603366,日出东方,江苏,家用电器,20120521
002690.SZ,2690,美亚光电,安徽,专用机械,20120731
002678.SZ,2678,珠江钢琴,广东,文教休闲,20120530
002851.SZ,2851,麦格米特,深圳,电气设备,20170306
300342.SZ,300342,天银机电,江苏,家用电器,20120726
300322.SZ,300322,硕贝德,广东,元器件,20120608
300339.SZ,300339,润和软件,江苏,软件服务,20120718
300400.SZ,300400,劲拓股份,深圳,专用机械,20141010
300333.SZ,300333,兆日科技,深圳,IT设备,20120628
002679.SZ,2679,福建金森,福建,林业,20120605
300334.SZ,300334,津膜科技,天津,专用机械,20120705
300397.SZ,300397,天和防务,陕西,通信设备,20140910
300348.SZ,300348,长亮科技,深圳,软件服务,20120817
002701.SZ,2701,奥瑞金,北京,广告包装,20121011
603399.SH,603399,永杉锂业,辽宁,小金属,20120824
300337.SZ,300337,银邦股份,江苏,铝,20120718
002687.SZ,2687,乔治白,浙江,服饰,20120713
300332.SZ,300332,天壕能源,北京,供气供热,20120628
300328.SZ,300328,宜安科技,广东,小金属,20120619
300349.SZ,300349,金卡智能,浙江,电器仪表,20120817
002698.SZ,2698,博实股份,黑龙江,化工机械,20120911
300323.SZ,300323,华灿光电,湖北,半导体,20120601
300335.SZ,300335,迪森股份,广东,供气供热,20120710
002752.SZ,2752,昇兴股份,福建,广告包装,20150422
603766.SH,603766,隆鑫通用,重庆,摩托车,20120810
300347.SZ,300347,泰格医药,浙江,医疗保健,20120817
300341.SZ,300341,麦克奥迪,福建,电气设备,20120726
002681.SZ,2681,奋达科技,深圳,元器件,20120605
002686.SZ,2686,亿利达,浙江,专用机械,20120703
002683.SZ,2683,广东宏大,广东,化工原料,20120612
300346.SZ,300346,南大光电,江苏,半导体,20120807
603126.SH,603126,中材节能,天津,环境保护,20140731
300383.SZ,300383,光环新网,北京,软件服务,20140129
603993.SH,603993,洛阳钼业,河南,小金属,20121009
603288.SH,603288,海天味业,广东,食品,20140211
300371.SZ,300371,汇中股份,河北,电器仪表,20140123
300389.SZ,300389,艾比森,深圳,元器件,20140801
002718.SZ,2718,友邦吊顶,浙江,其他建材,20140128
002715.SZ,2715,登云股份,广东,汽车配件,20140219
002716.SZ,2716,湖南白银,湖南,小金属,20140128
002723.SZ,2723,小崧股份,广东,家用电器,20140129
002792.SZ,2792,通宇通讯,广东,通信设备,20160328
002727.SZ,2727,一心堂,云南,医药商业,20140702
601608.SH,601608,中信重工,河南,专用机械,20120706
601238.SH,601238,广汽集团,广东,汽车整车,20120329
002709.SZ,2709,天赐材料,广东,化工原料,20140123
002725.SZ,2725,跃岭股份,浙江,汽车配件,20140129
002746.SZ,2746,仙坛股份,山东,农业综合,20150216
002708.SZ,2708,光洋股份,江苏,汽车配件,20140121
002695.SZ,2695,煌上煌,江西,食品,20120905
300382.SZ,300382,斯莱克,江苏,专用机械,20140129
002714.SZ,2714,牧原股份,河南,农业综合,20140128
002815.SZ,2815,崇达技术,深圳,元器件,20161012
002703.SZ,2703,浙江世宝,浙江,汽车配件,20121102
002722.SZ,2722,物产金轮,江苏,钢加工,20140128
603699.SH,603699,纽威股份,江苏,机械基件,20140117
601016.SH,601016,节能风电,北京,新型电力,20140929
603166.SH,603166,福达股份,广西,汽车配件,20141127
300507.SZ,300507,苏奥传感,江苏,汽车配件,20160429
300369.SZ,300369,绿盟科技,北京,软件服务,20140129
300354.SZ,300354,东华测试,江苏,电器仪表,20120920
603308.SH,603308,应流股份,安徽,机械基件,20140122
300388.SZ,300388,节能国祯,安徽,环境保护,20140801
603777.SH,603777,来伊份,上海,食品,20161012
603989.SH,603989,艾华集团,湖南,元器件,20150515
603806.SH,603806,福斯特,浙江,塑料,20140905
002700.SZ,2700,万憬能源,新疆,供气供热,20120921
603088.SH,603088,宁波精达,浙江,机床制造,20141111
603566.SH,603566,普莱柯,河南,农业综合,20150518
603009.SH,603009,北特科技,上海,汽车配件,20140718
603688.SH,603688,石英股份,江苏,矿物制品,20141031
002782.SZ,2782,可立克,深圳,元器件,20151222
601969.SH,601969,海南矿业,海南,普钢,20141209
300351.SZ,300351,永贵电器,浙江,运输设备,20120920
300355.SZ,300355,蒙草生态,内蒙,环境保护,20120927
002721.SZ,2721,金一文化,北京,服饰,20140127
600917.SH,600917,重庆燃气,重庆,供气供热,20140930
300368.SZ,300368,汇金股份,河北,IT设备,20140123
300403.SZ,300403,汉宇集团,广东,家用电器,20141030
002697.SZ,2697,红旗连锁,四川,超市连锁,20120905
300360.SZ,300360,炬华科技,浙江,电器仪表,20140121
300357.SZ,300357,我武生物,浙江,生物制药,20140121
002843.SZ,2843,泰嘉股份,湖南,钢加工,20170120
002707.SZ,2707,众信旅游,北京,旅游服务,20140123
300363.SZ,300363,博腾股份,重庆,化学制药,20140129
300373.SZ,300373,扬杰科技,江苏,半导体,20140123
601579.SH,601579,会稽山,浙江,红黄酒,20140825
002748.SZ,2748,世龙实业,江西,化工原料,20150319
002705.SZ,2705,新宝股份,广东,家用电器,20140121
300546.SZ,300546,雄帝科技,深圳,IT设备,20160928
300377.SZ,300377,赢时胜,深圳,软件服务,20140127
002838.SZ,2838,道恩股份,山东,塑料,20170106
603023.SH,603023,威帝股份,黑龙江,汽车配件,20150527
603609.SH,603609,禾丰股份,辽宁,饲料,20140808
300376.SZ,300376,易事特,广东,电气设备,20140127
002728.SZ,2728,特一药业,广东,中成药,20140731
002724.SZ,2724,海洋王,深圳,元器件,20141104
300380.SZ,300380,安硕信息,上海,软件服务,20140128
603005.SH,603005,晶方科技,江苏,半导体,20140210
300365.SZ,300365,恒华科技,北京,软件服务,20140123
300359.SZ,300359,全通教育,广东,文教休闲,20140121
300399.SZ,300399,天利科技,江西,互联网,20141009
601326.SH,601326,秦港股份,河北,港口,20170816
603100.SH,603100,川仪股份,重庆,电器仪表,20140805
002905.SZ,2905,金逸影视,广东,影视音像,20171016
002712.SZ,2712,思美传媒,浙江,广告包装,20140123
300386.SZ,300386,飞天诚信,北京,IT设备,20140626
300405.SZ,300405,科隆股份,辽宁,化工原料,20141030
300387.SZ,300387,富邦科技,湖北,农药化肥,20140702
300378.SZ,300378,鼎捷数智,上海,软件服务,20140127
002773.SZ,2773,康弘药业,四川,化学制药,20150626
300390.SZ,300390,天华新能,江苏,电气设备,20140731
603099.SH,603099,长白山,吉林,旅游景点,20140822
603111.SH,603111,康尼机电,江苏,运输设备,20140801
000333.SZ,333,美的集团,广东,家用电器,20130918
600023.SH,600023,浙能电力,浙江,火力发电,20131219
603069.SH,603069,海汽集团,海南,公共交通,20160712
603158.SH,603158,腾龙股份,江苏,汽车配件,20150320
002801.SZ,2801,微光股份,浙江,电气设备,20160622
603117.SH,603117,万林物流,江苏,仓储物流,20150629
603979.SH,603979,金诚信,北京,铜,20150630
300476.SZ,300476,胜宏科技,广东,元器件,20150611
603309.SH,603309,维力医疗,广东,医疗保健,20150302
603997.SH,603997,继峰股份,浙江,汽车配件,20150302
601595.SH,601595,上海电影,上海,影视音像,20160817
002798.SZ,2798,帝欧水华,四川,家居用品,20160525
002802.SZ,2802,洪汇新材,江苏,化工原料,20160629
300435.SZ,300435,中泰股份,浙江,供气供热,20150326
603611.SH,603611,诺力股份,浙江,专用机械,20150128
300491.SZ,300491,通合科技,河北,电气设备,20151231
300596.SZ,300596,利安隆,天津,化工原料,20170119
603010.SH,603010,万盛股份,浙江,化工原料,20141010
603988.SH,603988,中电电机,江苏,电气设备,20141104
300521.SZ,300521,爱司凯,广东,专用机械,20160705
300579.SZ,300579,数字认证,北京,软件服务,20161223
002796.SZ,2796,世嘉科技,江苏,通信设备,20160510
603889.SH,603889,新澳股份,浙江,纺织,20141231
002800.SZ,2800,天顺股份,新疆,仓储物流,20160530
300393.SZ,300393,中来股份,江苏,塑料,20140912
002739.SZ,2739,儒意电影,北京,影视音像,20150122
300421.SZ,300421,力星股份,江苏,机械基件,20150217
300438.SZ,300438,鹏辉能源,广东,电气设备,20150424
300475.SZ,300475,香农芯创,安徽,元器件,20150610
002757.SZ,2757,南兴股份,广东,专用机械,20150527
600909.SH,600909,华安证券,安徽,证券,20161206
300411.SZ,300411,金盾股份,浙江,专用机械,20141231
300536.SZ,300536,农尚环境,湖北,建筑工程,20160920
300505.SZ,300505,川金诺,云南,农药化肥,20160315
300436.SZ,300436,广生堂,福建,化学制药,20150422
601211.SH,601211,国泰海通,上海,证券,20150626
603818.SH,603818,曲美家居,北京,家居用品,20150422
002779.SZ,2779,中坚科技,浙江,农用机械,20151209
603701.SH,603701,德宏股份,浙江,汽车配件,20160412
600958.SH,600958,东方证券,上海,证券,20150323
601198.SH,601198,东兴证券,北京,证券,20150226
603355.SH,603355,莱克电气,江苏,家用电器,20150513
603788.SH,603788,宁波高发,浙江,汽车配件,20150120
601689.SH,601689,拓普集团,浙江,汽车配件,20150319
601226.SH,601226,华电科工,北京,建筑工程,20141211
603227.SH,603227,雪峰科技,新疆,化工原料,20150515
603030.SH,603030,全筑股份,上海,装修装饰,20150320
603899.SH,603899,晨光股份,上海,文教休闲,20150127
300501.SZ,300501,海顺新材,上海,广告包装,20160204
603860.SH,603860,中公高科,北京,建筑工程,20170802
300437.SZ,300437,清水源,河南,化工原料,20150423
300409.SZ,300409,道氏技术,广东,电气设备,20141203
300467.SZ,300467,迅游科技,四川,互联网,20150527
300415.SZ,300415,伊之密,广东,专用机械,20150123
300530.SZ,300530,领湃科技,湖南,电气设备,20160809
300417.SZ,300417,南华仪器,广东,电器仪表,20150123
300452.SZ,300452,山河药辅,安徽,化学制药,20150515
603369.SH,603369,今世缘,江苏,白酒,20140703
603011.SH,603011,合锻智能,安徽,专用机械,20141107
603698.SH,603698,航天工程,北京,专用机械,20150128
601021.SH,601021,春秋航空,上海,空运,20150121
603726.SH,603726,朗迪集团,浙江,家用电器,20160421
603320.SH,603320,迪贝电气,浙江,电气设备,20170502
002768.SZ,2768,国恩股份,山东,塑料,20150630
603015.SH,603015,弘讯科技,浙江,电气设备,20150303
603606.SH,603606,东方电缆,浙江,电气设备,20141015
603696.SH,603696,安记食品,福建,食品,20151209
002730.SZ,2730,电光科技,浙江,专用机械,20141009
002761.SZ,2761,浙江建投,浙江,建筑工程,20150610
002791.SZ,2791,坚朗五金,广东,其他建材,20160329
002732.SZ,2732,燕塘乳业,广东,乳制品,20141205
603368.SH,603368,柳药集团,广西,医药商业,20141204
300463.SZ,300463,迈克生物,四川,医疗保健,20150528
300523.SZ,300523,辰安科技,北京,软件服务,20160726
002742.SZ,2742,三圣股份,重庆,水泥,20150217
300455.SZ,300455,航天智装,北京,IT设备,20150515
603318.SH,603318,水发燃气,辽宁,供气供热,20150424
300449.SZ,300449,汉邦高科,北京,IT设备,20150422
300443.SZ,300443,金雷股份,山东,电气设备,20150422
300398.SZ,300398,飞凯材料,上海,化工原料,20141009
603116.SH,603116,红蜻蜓,浙江,服饰,20150629
603866.SH,603866,桃李面包,辽宁,食品,20151222
002786.SZ,2786,银宝山新,深圳,专用机械,20151223
603730.SH,603730,岱美股份,上海,汽车配件,20170728
600959.SH,600959,江苏有线,江苏,影视音像,20150428
300384.SZ,300384,三联虹普,北京,建筑工程,20140801
603188.SH,603188,亚邦股份,江苏,染料涂料,20140909
603383.SH,603383,顶点软件,福建,软件服务,20170522
300406.SZ,300406,九强生物,北京,医疗保健,20141030
002771.SZ,2771,真视通,北京,软件服务,20150629
300441.SZ,300441,鲍斯股份,浙江,机床制造,20150423
300511.SZ,300511,雪榕生物,上海,种植业,20160504
300513.SZ,300513,恒实科技,北京,软件服务,20160530
300448.SZ,300448,浩云科技,广东,软件服务,20150424
002767.SZ,2767,先锋电子,浙江,电器仪表,20150612
002818.SZ,2818,富森美,四川,其他商业,20161109
603101.SH,603101,汇嘉时代,新疆,百货,20160506
603528.SH,603528,多伦科技,江苏,软件服务,20160503
603883.SH,603883,老百姓,湖南,医药商业,20150423
002735.SZ,2735,王子新材,深圳,塑料,20141203
603885.SH,603885,吉祥航空,上海,空运,20150527
603909.SH,603909,建发合诚,福建,建筑工程,20160628
002780.SZ,2780,三夫户外,北京,服饰,20151209
002741.SZ,2741,光华科技,广东,化工原料,20150216
603017.SH,603017,中衡设计,江苏,建筑工程,20141231
603798.SH,603798,康普顿,山东,石油加工,20160406
300374.SZ,300374,中铁装配,北京,其他建材,20150319
300418.SZ,300418,昆仑万维,北京,互联网,20150121
300552.SZ,300552,万集科技,北京,IT设备,20161021
300429.SZ,300429,强力新材,江苏,化工原料,20150324
300440.SZ,300440,运达科技,四川,软件服务,20150423
300407.SZ,300407,凯发电气,天津,电气设备,20141203
300529.SZ,300529,健帆生物,广东,医疗保健,20160802
002729.SZ,2729,好利科技,福建,元器件,20140912
603779.SH,603779,威龙股份,山东,红黄酒,20160516
002733.SZ,2733,雄韬股份,深圳,电气设备,20141203
002747.SZ,2747,埃斯顿,江苏,机械基件,20150320
603998.SH,603998,方盛制药,湖南,中成药,20141205
603901.SH,603901,永创智能,浙江,专用机械,20150529
603918.SH,603918,金桥信息,上海,软件服务,20150528
603703.SH,603703,盛洋科技,浙江,元器件,20150423
603567.SH,603567,珍宝岛,黑龙江,中成药,20150424
603608.SH,603608,天创时尚,广东,服饰,20160218
603031.SH,603031,安孚科技,安徽,电气设备,20160822
603520.SH,603520,司太立,浙江,化学制药,20160309
603999.SH,603999,读者传媒,甘肃,出版业,20151210
002755.SZ,2755,奥赛康,北京,化学制药,20150515
300466.SZ,300466,赛摩智能,江苏,电器仪表,20150528
300469.SZ,300469,信息发展,浙江,软件服务,20150611
601882.SH,601882,海天精工,浙江,机床制造,20161107
601985.SH,601985,中国核电,北京,新型电力,20150610
601069.SH,601069,西部黄金,新疆,黄金,20150122
002749.SZ,2749,国光股份,四川,农药化肥,20150320
601015.SH,601015,陕西黑猫,陕西,焦炭加工,20141105
002737.SZ,2737,葵花药业,黑龙江,中成药,20141230
603025.SH,603025,大豪科技,北京,纺织机械,20150422
300492.SZ,300492,华图山鼎,四川,文教休闲,20151223
300479.SZ,300479,神思电子,山东,软件服务,20150612
300464.SZ,300464,星徽股份,广东,机械基件,20150610
300424.SZ,300424,航新科技,广东,航空,20150422
300465.SZ,300465,高伟达,北京,软件服务,20150528
603969.SH,603969,银龙股份,天津,其他建材,20150227
601811.SH,601811,新华文轩,四川,出版业,20160808
603667.SH,603667,五洲新春,浙江,机械基件,20161025
603660.SH,603660,苏州科达,江苏,IT设备,20161201
002775.SZ,2775,文科股份,广东,建筑工程,20150629
002766.SZ,2766,索菱股份,深圳,汽车配件,20150611
002763.SZ,2763,汇洁股份,深圳,服饰,20150610
601968.SH,601968,宝钢包装,上海,广告包装,20150611
603868.SH,603868,飞科电器,上海,家用电器,20160418
603421.SH,603421,鼎信通讯,山东,通信设备,20161011
603515.SH,603515,欧普照明,上海,家用电器,20160819
603919.SH,603919,金徽酒,甘肃,白酒,20160310
603556.SH,603556,海兴电力,浙江,电器仪表,20161110
601500.SH,601500,通用股份,江苏,汽车配件,20160919
603816.SH,603816,顾家家居,浙江,家居用品,20161014
603569.SH,603569,长久物流,北京,公路,20160810
300480.SZ,300480,光力科技,河南,专用机械,20150702
300486.SZ,300486,东杰智能,山西,专用机械,20150630
300490.SZ,300490,华自科技,湖南,专用机械,20151231
300494.SZ,300494,盛天网络,湖北,互联网,20151231
300489.SZ,300489,光智科技,浙江,专用机械,20150701
300478.SZ,300478,杭州高新,浙江,塑料,20150610
300471.SZ,300471,厚普股份,四川,专用机械,20150611
603898.SH,603898,好莱客,广东,家居用品,20150217
603612.SH,603612,索通发展,山东,矿物制品,20170718
600939.SH,600939,重庆建工,重庆,建筑工程,20170221
603558.SH,603558,健盛集团,浙江,纺织,20150127
603090.SH,603090,宏盛股份,江苏,专用机械,20160831
603160.SH,603160,汇顶科技,深圳,半导体,20161017
603012.SH,603012,创力集团,上海,专用机械,20150320
603887.SH,603887,城地香江,上海,软件服务,20161010
603663.SH,603663,三祥新材,福建,小金属,20160801
603636.SH,603636,南威软件,福建,软件服务,20141230
002788.SZ,2788,鹭燕医药,福建,医药商业,20160218
603618.SH,603618,杭电股份,浙江,电气设备,20150217
603986.SH,603986,兆易创新,北京,半导体,20160818
603588.SH,603588,高能环境,北京,环境保护,20141229
002760.SZ,2760,凤形股份,江西,机械基件,20150611
002819.SZ,2819,东方中科,北京,电器仪表,20161111
300496.SZ,300496,中科创达,北京,软件服务,20151210
300547.SZ,300547,川环科技,四川,汽车配件,20160930
300522.SZ,300522,世名科技,江苏,染料涂料,20160705
300484.SZ,300484,蓝海华腾,深圳,电气设备,20160322
300432.SZ,300432,富临精工,四川,汽车配件,20150319
300535.SZ,300535,达威股份,四川,化工原料,20160812
300534.SZ,300534,陇神戎发,甘肃,中成药,20160913
300559.SZ,300559,佳发教育,四川,软件服务,20161101
603118.SH,603118,共进股份,深圳,通信设备,20150225
002793.SZ,2793,罗欣药业,山东,化学制药,20160415
002806.SZ,2806,华锋股份,广东,汽车配件,20160726
002787.SZ,2787,华源控股,江苏,广告包装,20151231
002811.SZ,2811,郑中设计,深圳,装修装饰,20160908
002821.SZ,2821,凯莱英,天津,生物制药,20161118
002809.SZ,2809,红墙股份,广东,化工原料,20160823
002832.SZ,2832,比音勒芬,广东,服饰,20161223
002817.SZ,2817,黄山胶囊,安徽,化学制药,20161025
300433.SZ,300433,蓝思科技,湖南,元器件,20150318
300512.SZ,300512,中亚股份,浙江,专用机械,20160526
002795.SZ,2795,永和智控,浙江,机械基件,20160428
601900.SH,601900,南方传媒,广东,出版业,20160215
300500.SZ,300500,启迪设计,江苏,建筑工程,20160204
002790.SZ,2790,瑞尔特,福建,家居用品,20160308
002753.SZ,2753,永东股份,山西,化工原料,20150519
603799.SH,603799,华友钴业,浙江,小金属,20150129
600936.SH,600936,北投科技,广西,软件服务,20160815
300517.SZ,300517,海波重科,湖北,建筑工程,20160719
603690.SH,603690,至纯科技,上海,半导体,20170113
002758.SZ,2758,浙农股份,浙江,批发业,20150527
002759.SZ,2759,天际股份,广东,电气设备,20150528
603159.SH,603159,上海亚虹,上海,专用机械,20160812
603589.SH,603589,口子窖,安徽,白酒,20150629
300519.SZ,300519,新光药业,浙江,中成药,20160624
300470.SZ,300470,中密控股,四川,机械基件,20150612
603977.SH,603977,国泰集团,江西,化工原料,20161111
300414.SZ,300414,中光防雷,四川,通信设备,20150513
300425.SZ,300425,中建环能,四川,环境保护,20150216
603900.SH,603900,莱绅通灵,江苏,服饰,20161123
601366.SH,601366,利群股份,山东,百货,20170412
601212.SH,601212,白银有色,甘肃,铜,20170215
300518.SZ,300518,新迅达,广西,互联网,20160624
300533.SZ,300533,冰川网络,深圳,互联网,20160818
300453.SZ,300453,三鑫医疗,江西,医疗保健,20150515
002797.SZ,2797,第一创业,深圳,证券,20160511
603060.SH,603060,国检集团,北京,建筑工程,20161109
603367.SH,603367,辰欣药业,山东,化学制药,20170929
603315.SH,603315,福鞍股份,辽宁,环境保护,20150424
603800.SH,603800,洪田股份,江苏,专用机械,20151210
603600.SH,603600,永艺股份,浙江,家居用品,20150123
603936.SH,603936,博敏电子,广东,元器件,20151209
603616.SH,603616,韩建河山,北京,水泥,20150611
300410.SZ,300410,正业科技,广东,专用机械,20141231
603338.SH,603338,浙江鼎力,浙江,工程机械,20150325
601966.SH,601966,玲珑轮胎,山东,汽车配件,20160706
603018.SH,603018,华设集团,江苏,建筑工程,20141013
300395.SZ,300395,菲利华,湖北,玻璃,20140910
603222.SH,603222,济民健康,浙江,医疗保健,20150217
603108.SH,603108,润达医疗,上海,医药商业,20150527
002813.SZ,2813,路畅科技,深圳,汽车配件,20161012
002823.SZ,2823,凯中精密,深圳,机械基件,20161124
601611.SH,601611,中国核建,上海,建筑工程,20160606
300510.SZ,300510,金冠股份,吉林,电气设备,20160506
300447.SZ,300447,全信股份,江苏,电气设备,20150422
300420.SZ,300420,五洋自控,江苏,机械基件,20150217
300516.SZ,300516,久之洋,湖北,电器仪表,20160602
300364.SZ,300364,中文在线,北京,出版业,20150121
603508.SH,603508,思维列控,河南,IT设备,20151224
300520.SZ,300520,科大国创,安徽,软件服务,20160708
603929.SH,603929,亚翔集成,江苏,装修装饰,20161230
603022.SH,603022,新通联,上海,广告包装,20150518
603131.SH,603131,上海沪工,上海,专用机械,20160607
002820.SZ,2820,桂发祥,天津,食品,20161118
603085.SH,603085,天成自控,浙江,汽车配件,20150630
603268.SH,603268,松发股份,广东,船舶,20150319
603020.SH,603020,爱普股份,上海,食品,20150325
603198.SH,603198,迎驾贡酒,安徽,白酒,20150528
300485.SZ,300485,赛升药业,北京,生物制药,20150626
601086.SH,601086,国芳集团,甘肃,百货,20170929
300404.SZ,300404,博济医药,广东,医疗保健,20150424
603958.SH,603958,哈森股份,江苏,服饰,20160629
603738.SH,603738,泰晶科技,湖北,元器件,20160928
603339.SH,603339,四方科技,江苏,专用机械,20160519
603266.SH,603266,天龙股份,浙江,汽车配件,20170110
300442.SZ,300442,润泽科技,河北,软件服务,20150424
002777.SZ,2777,久远银海,四川,软件服务,20151231
300528.SZ,300528,幸福蓝海,江苏,影视音像,20160808
300456.SZ,300456,赛微电子,北京,半导体,20150514
002803.SZ,2803,吉宏股份,福建,互联网,20160712
603939.SH,603939,益丰药房,湖南,医药商业,20150217
300461.SZ,300461,田中精机,浙江,专用机械,20150519
300416.SZ,300416,苏试试验,江苏,电器仪表,20150122
300468.SZ,300468,四方精创,深圳,软件服务,20150527
300572.SZ,300572,安车检测,深圳,电器仪表,20161206
300423.SZ,300423,昇辉科技,山东,电气设备,20150217
300537.SZ,300537,广信材料,江苏,染料涂料,20160830
603306.SH,603306,华懋科技,福建,汽车配件,20140926
603169.SH,603169,兰石重装,甘肃,专用机械,20141009
603859.SH,603859,能科科技,北京,软件服务,20161021
603878.SH,603878,武进不锈,江苏,钢加工,20161219
002772.SZ,2772,众兴菌业,甘肃,种植业,20150626
002828.SZ,2828,贝肯能源,新疆,石油开采,20161208
603033.SH,603033,三维股份,浙江,橡胶,20161207
603311.SH,603311,金海高科,浙江,家用电器,20150518
603028.SH,603028,赛福天,江苏,钢加工,20160331
603036.SH,603036,如通股份,江苏,专用机械,20161209
300473.SZ,300473,德尔股份,辽宁,汽车配件,20150612
603602.SH,603602,纵横通信,浙江,通信设备,20170810
300474.SZ,300474,景嘉微,湖南,元器件,20160331
300482.SZ,300482,万孚生物,广东,医疗保健,20150630
300497.SZ,300497,富祥药业,江西,化学制药,20151222
603066.SH,603066,音飞储存,江苏,仓储物流,20150611
603027.SH,603027,千禾味业,四川,食品,20160307
603987.SH,603987,康德莱,上海,医疗保健,20161121
603678.SH,603678,火炬电子,福建,元器件,20150126
601127.SH,601127,赛力斯,重庆,汽车整车,20160615
300549.SZ,300549,优德精密,江苏,专用机械,20160930
300600.SZ,300600,国瑞科技,江苏,船舶,20170125
300586.SZ,300586,美联新材,广东,化工原料,20170104
002829.SZ,2829,星网宇达,北京,航空,20161213
603258.SH,603258,电魂网络,浙江,互联网,20161026
603319.SH,603319,美湖股份,湖南,汽车配件,20161130
603568.SH,603568,伟明环保,浙江,环境保护,20150528
603444.SH,603444,吉比特,福建,互联网,20170104
603029.SH,603029,天鹅股份,山东,农用机械,20160427
002812.SZ,2812,恩捷股份,云南,电气设备,20160914
603639.SH,603639,海利尔,山东,农药化肥,20170112
300422.SZ,300422,博世科,广西,环境保护,20150217
300542.SZ,300542,新晨科技,北京,软件服务,20160920
300509.SZ,300509,新美星,江苏,专用机械,20160425
300499.SZ,300499,高澜股份,广东,专用机械,20160202
603007.SH,603007,花王股份,江苏,建筑工程,20160826
603658.SH,603658,安图生物,河南,医疗保健,20160901
300503.SZ,300503,昊志机电,广东,机械基件,20160309
603043.SH,603043,广州酒家,广东,食品,20170627
603313.SH,603313,梦百合,江苏,家居用品,20161013
300508.SZ,300508,维宏股份,上海,软件服务,20160419
300412.SZ,300412,迦南科技,浙江,医疗保健,20141231
603819.SH,603819,神力股份,江苏,电气设备,20161125
603299.SH,603299,苏盐井神,江苏,食品,20151231
603026.SH,603026,石大胜华,山东,化工原料,20150529
002825.SZ,2825,纳尔股份,上海,化工原料,20161129
300525.SZ,300525,博思软件,福建,软件服务,20160726
300545.SZ,300545,联得装备,深圳,专用机械,20160928
300543.SZ,300543,朗科智能,深圳,元器件,20160908
300531.SZ,300531,优博讯,深圳,IT设备,20160809
300570.SZ,300570,太辰光,深圳,通信设备,20161206
600977.SH,600977,中国电影,北京,影视音像,20160809
603300.SH,603300,海南华铁,浙江,多元金融,20150529
603598.SH,603598,引力传媒,北京,互联网,20150527
